model,state,observations,dwell_time,estimates,TRUE,mean,median,sd,bias_mean,bias_mean_pp,bias_median,bias_median_pp,coverage_pp
mhmm,4,500,1.4,gamma_prob_bar_S2toS3,0.167,0.23,0.23,0.01,0.07,39.32,0.07,39.19,0
mhmm,4,500,1.4,gamma_prob_bar_S2toS4,0.167,0.23,0.23,0.01,0.06,36.97,0.06,36.84,0
mhmm,4,500,1.4,gamma_prob_bar_S3toS1,0.167,0.23,0.23,0.01,0.06,36.24,0.06,36.2,0
mhmm,4,500,1.4,gamma_prob_bar_S3toS2,0.167,0.23,0.23,0.01,0.07,39.02,0.06,38.92,0
mhmm,4,500,1.4,gamma_prob_bar_S3toS3,0.5,0.31,0.31,0.03,-0.19,38.25,-0.19,38.35,0
mhmm,4,500,1.4,gamma_prob_bar_S3toS4,0.167,0.23,0.23,0.01,0.07,39.5,0.07,39.41,0
mhmm,4,500,1.4,gamma_prob_bar_S4toS1,0.167,0.23,0.23,0.01,0.06,37.29,0.06,37.25,0
mhmm,4,500,1.4,gamma_prob_bar_S4toS2,0.167,0.23,0.23,0.01,0.06,36.89,0.06,36.77,0
mhmm,4,500,1.4,gamma_prob_bar_S4toS3,0.167,0.23,0.23,0.01,0.07,39.8,0.07,39.67,0
mhmm,4,500,1.4,gamma_prob_bar_S4toS4,0.5,0.31,0.31,0.03,-0.19,38,-0.19,38.09,0
mhmm,4,500,1.4,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,1.4,gamma_prob_bar_S1toS2_no_diag,0.333,0.34,0.34,0.01,0,0.63,0,0.61,100
mhmm,4,500,1.4,gamma_prob_bar_S1toS3_no_diag,0.333,0.33,0.33,0.02,0,0.04,0,0.08,99.22
mhmm,4,500,1.4,gamma_prob_bar_S1toS4_no_diag,0.333,0.33,0.33,0.02,0,0.59,0,0.64,97.66
mhmm,4,500,1.4,gamma_prob_bar_S2toS1_no_diag,0.333,0.34,0.34,0.01,0,0.54,0,0.51,98.44
mhmm,4,500,1.4,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,1.4,gamma_prob_bar_S2toS3_no_diag,0.333,0.34,0.34,0.02,0,0.58,0,0.53,96.88
mhmm,4,500,1.4,gamma_prob_bar_S2toS4_no_diag,0.333,0.33,0.33,0.02,0,1.12,0,1.16,96.88
mhmm,4,500,1.4,gamma_prob_bar_S3toS1_no_diag,0.333,0.33,0.33,0.01,0,1.46,0,1.47,98.44
mhmm,4,500,1.4,gamma_prob_bar_S3toS2_no_diag,0.333,0.34,0.34,0.02,0,0.55,0,0.51,96.88
mhmm,4,500,1.4,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,1.4,gamma_prob_bar_S3toS4_no_diag,0.333,0.34,0.34,0.02,0,0.9,0,0.87,96.09
mhmm,4,500,1.4,gamma_prob_bar_S4toS1_no_diag,0.333,0.33,0.33,0.01,0,0.48,0,0.51,97.66
mhmm,4,500,1.4,gamma_prob_bar_S4toS2_no_diag,0.333,0.33,0.33,0.02,0,0.8,0,0.85,97.66
mhmm,4,500,1.4,gamma_prob_bar_S4toS3_no_diag,0.333,0.34,0.34,0.02,0,1.29,0,1.25,98.44
mhmm,4,500,1.4,gamma_prob_bar_S4toS4_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,1.4,var_int_S1toS2_with_int_S1toS2_mean,0.17,1.15,1.13,0.2,0.98,577.07,0.96,565.13,0
mhmm,4,500,1.4,var_int_S1toS3_with_int_S1toS3_mean,0.17,1.22,1.2,0.21,1.05,616.1,1.03,603,0
mhmm,4,500,1.4,var_int_S1toS4_with_int_S1toS4_mean,0.17,1.2,1.18,0.21,1.03,606.85,1.01,594.17,0
mhmm,4,500,1.4,var_int_S2toS2_with_int_S2toS2_mean,0.17,1.14,1.12,0.2,0.97,571.39,0.95,558.92,0
mhmm,4,500,1.4,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.28,0.27,0.05,0.11,63.13,0.1,59.79,20.31
mhmm,4,500,1.4,var_int_S2toS4_with_int_S2toS4_mean,0.17,0.28,0.27,0.05,0.11,63.95,0.1,60.53,14.84
mhmm,4,500,1.4,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.28,0.27,0.06,0.11,64.73,0.1,61.27,20.31
mhmm,4,500,1.4,var_int_S3toS3_with_int_S3toS3_mean,0.17,1.17,1.15,0.21,1,587.11,0.98,574.84,0
mhmm,4,500,1.4,var_int_S3toS4_with_int_S3toS4_mean,0.17,0.28,0.28,0.06,0.11,66,0.11,62.5,14.06
mhmm,4,500,1.4,var_int_S4toS2_with_int_S4toS2_mean,0.17,0.28,0.27,0.05,0.11,62.39,0.1,59.07,18.75
mhmm,4,500,1.4,var_int_S4toS3_with_int_S4toS3_mean,0.17,0.28,0.27,0.05,0.11,63.15,0.1,59.73,17.97
mhmm,4,500,1.4,var_int_S4toS4_with_int_S4toS4_mean,0.17,1.14,1.11,0.2,0.97,567.95,0.94,555.87,0
mhmm,4,500,1.4,dwell_mu_bar_1,1.43,0.86,0.85,0.06,-0.59,40.56,-0.59,40.74,0
mhmm,4,500,1.4,dwell_mu_bar_2,1.43,0.85,0.85,0.06,-0.59,41,-0.59,41.21,0
mhmm,4,500,1.4,dwell_mu_bar_3,1.43,0.85,0.85,0.06,-0.59,40.78,-0.59,40.98,0
mhmm,4,500,1.4,dwell_mu_bar_4,1.43,0.86,0.85,0.06,-0.59,40.56,-0.59,40.77,0
mhmm,4,500,3.5,emiss_mu_bar_1,10,9.99,9.99,0.57,-0.01,0.12,-0.01,0.13,100
mhmm,4,500,3.5,emiss_mu_bar_2,30,30,30,0.71,0,0.01,0,0.01,100
mhmm,4,500,3.5,emiss_mu_bar_3,60,59.96,59.96,0.85,-0.04,0.07,-0.04,0.07,100
mhmm,4,500,3.5,emiss_mu_bar_4,98,97.91,97.91,0.89,-0.09,0.09,-0.09,0.09,100
mhmm,4,500,3.5,emiss_mu_bar2_1,98,97.98,97.98,0.94,-0.02,0.02,-0.02,0.02,100
mhmm,4,500,3.5,emiss_mu_bar2_2,60,59.99,59.99,0.89,-0.01,0.02,-0.01,0.02,100
mhmm,4,500,3.5,emiss_mu_bar2_3,30,30,30,0.75,0,0.01,0,0.01,100
mhmm,4,500,3.5,emiss_mu_bar2_4,10,10.05,10.05,0.59,0.05,0.48,0.05,0.49,99.22
mhmm,4,500,3.5,emiss_var_bar_1,20,27.61,27.49,1.58,7.61,38.04,7.49,37.44,0
mhmm,4,500,3.5,emiss_var_bar_2,60,74.22,73.95,3.44,14.22,23.7,13.95,23.25,0
mhmm,4,500,3.5,emiss_var_bar_3,120,141.55,141.03,6.03,21.55,17.96,21.03,17.53,0
mhmm,4,500,3.5,emiss_var_bar_4,150,174.49,173.85,7.15,24.49,16.33,23.85,15.9,0
mhmm,4,500,3.5,emiss_var_bar2_1,187.5,214.97,214.24,8.34,27.47,14.65,26.74,14.26,0
mhmm,4,500,3.5,emiss_var_bar2_2,150,173.29,172.72,6.92,23.29,15.52,22.72,15.14,0
mhmm,4,500,3.5,emiss_var_bar2_3,75,90.82,90.49,4.02,15.82,21.09,15.49,20.65,0
mhmm,4,500,3.5,emiss_var_bar2_4,25,33.72,33.57,1.86,8.72,34.86,8.57,34.29,0
mhmm,4,500,3.5,emiss_varmu_bar_1,9,18.26,17.84,3.85,9.26,102.94,8.84,98.21,1.56
mhmm,4,500,3.5,emiss_varmu_bar_2,9,25.91,25.2,6.12,16.91,187.92,16.2,179.96,0
mhmm,4,500,3.5,emiss_varmu_bar_3,9,34.87,33.72,8.98,25.87,287.47,24.72,274.68,0
mhmm,4,500,3.5,emiss_varmu_bar_4,9,37.39,36.13,9.85,28.39,315.49,27.13,301.45,0
mhmm,4,500,3.5,emiss_varmu_bar2_1,9,41.2,39.73,11.17,32.2,357.74,30.73,341.41,0
mhmm,4,500,3.5,emiss_varmu_bar2_2,9,37.59,36.33,9.93,28.59,317.65,27.33,303.65,0
mhmm,4,500,3.5,emiss_varmu_bar2_3,9,28.15,27.34,6.81,19.15,212.75,18.34,203.77,0
mhmm,4,500,3.5,emiss_varmu_bar2_4,9,19.37,18.9,4.17,10.37,115.25,9.9,110.05,0
mhmm,4,500,3.5,gamma_prob_bar_S1toS1,0.75,0.7,0.7,0.02,-0.05,6.59,-0.05,6.55,10.94
mhmm,4,500,3.5,gamma_prob_bar_S1toS2,0.083,0.1,0.1,0.01,0.02,23.74,0.02,23.49,12.5
mhmm,4,500,3.5,gamma_prob_bar_S1toS3,0.083,0.1,0.1,0.01,0.01,17.87,0.01,17.59,46.88
mhmm,4,500,3.5,gamma_prob_bar_S1toS4,0.083,0.1,0.1,0.01,0.01,17.73,0.01,17.46,50
mhmm,4,500,3.5,gamma_prob_bar_S2toS1,0.083,0.11,0.11,0.01,0.02,26.93,0.02,26.74,3.12
mhmm,4,500,3.5,gamma_prob_bar_S2toS2,0.75,0.69,0.69,0.02,-0.06,7.93,-0.06,7.89,2.34
mhmm,4,500,3.5,gamma_prob_bar_S2toS3,0.083,0.1,0.1,0.01,0.02,25.59,0.02,25.32,15.62
mhmm,4,500,3.5,gamma_prob_bar_S2toS4,0.083,0.1,0.1,0.01,0.02,18.88,0.02,18.59,46.88
mhmm,4,500,3.5,gamma_prob_bar_S3toS1,0.083,0.1,0.1,0.01,0.02,19.52,0.02,19.34,29.69
mhmm,4,500,3.5,gamma_prob_bar_S3toS2,0.083,0.11,0.11,0.01,0.02,26.46,0.02,26.18,14.06
mhmm,4,500,3.5,gamma_prob_bar_S3toS3,0.75,0.69,0.69,0.02,-0.06,8.01,-0.06,7.97,1.56
mhmm,4,500,3.5,gamma_prob_bar_S3toS4,0.083,0.11,0.1,0.01,0.02,26.07,0.02,25.79,10.94
mhmm,4,500,3.5,gamma_prob_bar_S4toS1,0.083,0.1,0.1,0.01,0.02,19.19,0.02,19,28.12
mhmm,4,500,3.5,gamma_prob_bar_S4toS2,0.083,0.1,0.1,0.01,0.02,18.63,0.02,18.37,48.44
mhmm,4,500,3.5,gamma_prob_bar_S4toS3,0.083,0.11,0.1,0.01,0.02,26.21,0.02,25.93,16.41
mhmm,4,500,3.5,gamma_prob_bar_S4toS4,0.75,0.7,0.7,0.02,-0.05,7.11,-0.05,7.08,11.72
mhmm,4,500,3.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,3.5,gamma_prob_bar_S1toS2_no_diag,0.333,0.34,0.34,0.02,0.01,3.3,0.01,3.26,96.88
mhmm,4,500,3.5,gamma_prob_bar_S1toS3_no_diag,0.333,0.33,0.33,0.02,-0.01,1.6,-0.01,1.64,100
mhmm,4,500,3.5,gamma_prob_bar_S1toS4_no_diag,0.333,0.33,0.33,0.02,-0.01,1.7,-0.01,1.75,100
mhmm,4,500,3.5,gamma_prob_bar_S2toS1_no_diag,0.333,0.34,0.34,0.01,0.01,2.55,0.01,2.52,93.75
mhmm,4,500,3.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,3.5,gamma_prob_bar_S2toS3_no_diag,0.333,0.34,0.34,0.02,0,1.43,0,1.4,98.44
mhmm,4,500,3.5,gamma_prob_bar_S2toS4_no_diag,0.333,0.32,0.32,0.02,-0.01,3.97,-0.01,4.02,90.62
mhmm,4,500,3.5,gamma_prob_bar_S3toS1_no_diag,0.333,0.32,0.32,0.01,-0.01,3.62,-0.01,3.65,88.28
mhmm,4,500,3.5,gamma_prob_bar_S3toS2_no_diag,0.333,0.34,0.34,0.02,0.01,1.95,0.01,1.92,96.88
mhmm,4,500,3.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,3.5,gamma_prob_bar_S3toS4_no_diag,0.333,0.34,0.34,0.02,0.01,1.67,0.01,1.62,96.09
mhmm,4,500,3.5,gamma_prob_bar_S4toS1_no_diag,0.333,0.33,0.33,0.01,-0.01,1.73,-0.01,1.75,96.88
mhmm,4,500,3.5,gamma_prob_bar_S4toS2_no_diag,0.333,0.33,0.33,0.02,-0.01,2.26,-0.01,2.3,96.88
mhmm,4,500,3.5,gamma_prob_bar_S4toS3_no_diag,0.333,0.35,0.35,0.02,0.01,3.98,0.01,3.95,95.31
mhmm,4,500,3.5,gamma_prob_bar_S4toS4_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,3.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.58,0.57,0.11,0.41,241.28,0.4,234.95,0
mhmm,4,500,3.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.61,0.6,0.11,0.44,261.63,0.43,254.93,0
mhmm,4,500,3.5,var_int_S1toS4_with_int_S1toS4_mean,0.17,0.62,0.6,0.11,0.45,262.54,0.43,255.75,0
mhmm,4,500,3.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.55,0.54,0.1,0.38,225.12,0.37,218.97,0
mhmm,4,500,3.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.29,0.29,0.06,0.12,72.3,0.12,68.04,16.41
mhmm,4,500,3.5,var_int_S2toS4_with_int_S2toS4_mean,0.17,0.3,0.29,0.06,0.13,75.73,0.12,71.36,9.38
mhmm,4,500,3.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.3,0.29,0.06,0.13,74.89,0.12,70.53,10.94
mhmm,4,500,3.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.56,0.55,0.1,0.39,230.2,0.38,224,0
mhmm,4,500,3.5,var_int_S3toS4_with_int_S3toS4_mean,0.17,0.3,0.29,0.06,0.13,75.18,0.12,70.98,10.16
mhmm,4,500,3.5,var_int_S4toS2_with_int_S4toS2_mean,0.17,0.29,0.28,0.06,0.12,71.32,0.11,67.17,12.5
mhmm,4,500,3.5,var_int_S4toS3_with_int_S4toS3_mean,0.17,0.29,0.28,0.06,0.12,68.18,0.11,64.21,17.19
mhmm,4,500,3.5,var_int_S4toS4_with_int_S4toS4_mean,0.17,0.56,0.55,0.1,0.39,230.44,0.38,224.38,0
mhmm,4,500,3.5,dwell_mu_bar_1,3.476,2.83,2.82,0.19,-0.65,18.61,-0.65,18.8,10.94
mhmm,4,500,3.5,dwell_mu_bar_2,3.476,2.72,2.71,0.19,-0.76,21.8,-0.77,22.03,2.34
mhmm,4,500,3.5,dwell_mu_bar_3,3.476,2.71,2.7,0.19,-0.76,21.98,-0.77,22.21,1.56
mhmm,4,500,3.5,dwell_mu_bar_4,3.476,2.79,2.78,0.2,-0.69,19.78,-0.7,20.01,11.72
mhmm,4,500,19.5,emiss_mu_bar_1,10,10,10,0.56,0,0.03,0,0.03,99.22
mhmm,4,500,19.5,emiss_mu_bar_2,30,30,30,0.7,0,0.01,0,0.01,100
mhmm,4,500,19.5,emiss_mu_bar_3,60,60.01,60.01,0.82,0.01,0.01,0.01,0.01,100
mhmm,4,500,19.5,emiss_mu_bar_4,98,97.93,97.93,0.87,-0.07,0.07,-0.07,0.07,100
mhmm,4,500,19.5,emiss_mu_bar2_1,98,98.06,98.06,0.91,0.06,0.06,0.06,0.06,100
mhmm,4,500,19.5,emiss_mu_bar2_2,60,59.96,59.96,0.87,-0.04,0.07,-0.04,0.07,100
mhmm,4,500,19.5,emiss_mu_bar2_3,30,29.99,29.99,0.73,-0.01,0.04,-0.01,0.04,100
mhmm,4,500,19.5,emiss_mu_bar2_4,10,9.99,9.99,0.59,-0.01,0.09,-0.01,0.07,100
mhmm,4,500,19.5,emiss_var_bar_1,20,27.51,27.38,1.63,7.51,37.54,7.38,36.88,0
mhmm,4,500,19.5,emiss_var_bar_2,60,74.29,73.99,3.51,14.29,23.81,13.99,23.32,0
mhmm,4,500,19.5,emiss_var_bar_3,120,140.56,140.02,5.82,20.56,17.13,20.02,16.68,0
mhmm,4,500,19.5,emiss_var_bar_4,150,173.62,172.97,6.93,23.62,15.75,22.97,15.31,0
mhmm,4,500,19.5,emiss_var_bar2_1,187.5,214.37,213.57,8.17,26.87,14.33,26.07,13.9,0
mhmm,4,500,19.5,emiss_var_bar2_2,150,173.34,172.7,6.87,23.34,15.56,22.7,15.14,0
mhmm,4,500,19.5,emiss_var_bar2_3,75,90.99,90.63,4.11,15.99,21.32,15.63,20.84,0
mhmm,4,500,19.5,emiss_var_bar2_4,25,33.67,33.51,1.91,8.67,34.7,8.51,34.05,0
mhmm,4,500,19.5,emiss_varmu_bar_1,9,18.05,17.64,3.79,9.05,100.54,8.64,96.03,0
mhmm,4,500,19.5,emiss_varmu_bar_2,9,25.19,24.51,5.91,16.19,179.93,15.51,172.31,0
mhmm,4,500,19.5,emiss_varmu_bar_3,9,32.7,31.65,8.34,23.7,263.29,22.65,251.7,0
mhmm,4,500,19.5,emiss_varmu_bar_4,9,36.16,34.95,9.46,27.16,301.79,25.95,288.35,0
mhmm,4,500,19.5,emiss_varmu_bar2_1,9,39.3,37.9,10.62,30.3,336.71,28.9,321.06,0
mhmm,4,500,19.5,emiss_varmu_bar2_2,9,35.99,34.79,9.41,26.99,299.84,25.79,286.59,0
mhmm,4,500,19.5,emiss_varmu_bar2_3,9,27.07,26.3,6.5,18.07,200.82,17.3,192.22,0
mhmm,4,500,19.5,emiss_varmu_bar2_4,9,19.25,18.79,4.14,10.25,113.89,9.79,108.77,0
mhmm,4,500,19.5,gamma_prob_bar_S1toS1,0.95,0.93,0.93,0.01,-0.02,2.33,-0.02,2.31,0
mhmm,4,500,19.5,gamma_prob_bar_S1toS2,0.017,0.02,0.02,0,0.01,45.34,0.01,44.71,0
mhmm,4,500,19.5,gamma_prob_bar_S1toS3,0.017,0.02,0.02,0,0.01,43.77,0.01,43.08,3.12
mhmm,4,500,19.5,gamma_prob_bar_S1toS4,0.017,0.02,0.02,0,0.01,43.93,0.01,43.29,1.56
mhmm,4,500,19.5,gamma_prob_bar_S2toS1,0.017,0.03,0.03,0,0.01,50.79,0.01,50.19,0
mhmm,4,500,19.5,gamma_prob_bar_S2toS2,0.95,0.93,0.93,0.01,-0.02,2.5,-0.02,2.48,0
mhmm,4,500,19.5,gamma_prob_bar_S2toS3,0.017,0.02,0.02,0,0.01,49.12,0.01,48.38,0.78
mhmm,4,500,19.5,gamma_prob_bar_S2toS4,0.017,0.02,0.02,0,0.01,42.61,0.01,41.88,5.47
mhmm,4,500,19.5,gamma_prob_bar_S3toS1,0.017,0.02,0.02,0,0.01,46.54,0.01,45.92,0
mhmm,4,500,19.5,gamma_prob_bar_S3toS2,0.017,0.02,0.02,0,0.01,48.77,0.01,48.04,1.56
mhmm,4,500,19.5,gamma_prob_bar_S3toS3,0.95,0.93,0.93,0.01,-0.02,2.5,-0.02,2.48,0
mhmm,4,500,19.5,gamma_prob_bar_S3toS4,0.017,0.02,0.02,0,0.01,47.11,0.01,46.36,0
mhmm,4,500,19.5,gamma_prob_bar_S4toS1,0.017,0.02,0.02,0,0.01,46.6,0.01,45.99,0.78
mhmm,4,500,19.5,gamma_prob_bar_S4toS2,0.017,0.02,0.02,0,0.01,42.12,0.01,41.42,7.03
mhmm,4,500,19.5,gamma_prob_bar_S4toS3,0.017,0.02,0.02,0,0.01,47.65,0.01,46.9,3.91
mhmm,4,500,19.5,gamma_prob_bar_S4toS4,0.95,0.93,0.93,0.01,-0.02,2.39,-0.02,2.37,0
mhmm,4,500,19.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,19.5,gamma_prob_bar_S1toS2_no_diag,0.333,0.34,0.34,0.02,0,0.71,0,0.62,100
mhmm,4,500,19.5,gamma_prob_bar_S1toS3_no_diag,0.333,0.33,0.33,0.02,0,0.4,0,0.48,99.22
mhmm,4,500,19.5,gamma_prob_bar_S1toS4_no_diag,0.333,0.33,0.33,0.02,0,0.31,0,0.41,100
mhmm,4,500,19.5,gamma_prob_bar_S2toS1_no_diag,0.333,0.34,0.34,0.02,0.01,2.29,0.01,2.23,96.88
mhmm,4,500,19.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,19.5,gamma_prob_bar_S2toS3_no_diag,0.333,0.34,0.34,0.02,0,1.05,0,0.96,98.44
mhmm,4,500,19.5,gamma_prob_bar_S2toS4_no_diag,0.333,0.32,0.32,0.02,-0.01,3.34,-0.01,3.44,96.88
mhmm,4,500,19.5,gamma_prob_bar_S3toS1_no_diag,0.333,0.33,0.33,0.02,0,0.61,0,0.68,100
mhmm,4,500,19.5,gamma_prob_bar_S3toS2_no_diag,0.333,0.34,0.34,0.02,0,0.85,0,0.77,100
mhmm,4,500,19.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,19.5,gamma_prob_bar_S3toS4_no_diag,0.333,0.33,0.33,0.02,0,0.24,0,0.33,100
mhmm,4,500,19.5,gamma_prob_bar_S4toS1_no_diag,0.333,0.34,0.34,0.02,0,0.83,0,0.77,98.44
mhmm,4,500,19.5,gamma_prob_bar_S4toS2_no_diag,0.333,0.33,0.33,0.02,-0.01,2.29,-0.01,2.38,100
mhmm,4,500,19.5,gamma_prob_bar_S4toS3_no_diag,0.333,0.34,0.34,0.02,0,1.46,0,1.37,99.22
mhmm,4,500,19.5,gamma_prob_bar_S4toS4_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,500,19.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.6,0.58,0.12,0.43,251.18,0.41,243.65,0
mhmm,4,500,19.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.6,0.58,0.12,0.43,250.28,0.41,242.9,0
mhmm,4,500,19.5,var_int_S1toS4_with_int_S1toS4_mean,0.17,0.6,0.59,0.12,0.43,252.58,0.42,244.68,0
mhmm,4,500,19.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.53,0.52,0.1,0.36,212.54,0.35,205.82,0
mhmm,4,500,19.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.34,0.32,0.09,0.17,98.13,0.15,91.02,0
mhmm,4,500,19.5,var_int_S2toS4_with_int_S2toS4_mean,0.17,0.34,0.33,0.09,0.17,99.7,0.16,92.42,0
mhmm,4,500,19.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.34,0.32,0.09,0.17,97.53,0.15,90.74,0
mhmm,4,500,19.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.53,0.52,0.1,0.36,213.47,0.35,206.97,0
mhmm,4,500,19.5,var_int_S3toS4_with_int_S3toS4_mean,0.17,0.34,0.33,0.09,0.17,99.13,0.16,92.07,0
mhmm,4,500,19.5,var_int_S4toS2_with_int_S4toS2_mean,0.17,0.34,0.33,0.09,0.17,99.25,0.16,92.21,0
mhmm,4,500,19.5,var_int_S4toS3_with_int_S4toS3_mean,0.17,0.34,0.32,0.09,0.17,98.05,0.15,91.01,0
mhmm,4,500,19.5,var_int_S4toS4_with_int_S4toS4_mean,0.17,0.53,0.52,0.1,0.36,209.96,0.35,203.67,0
mhmm,4,500,19.5,dwell_mu_bar_1,19.496,13.46,13.41,1.08,-6.03,30.95,-6.08,31.19,0
mhmm,4,500,19.5,dwell_mu_bar_2,19.496,13.17,13.12,1.13,-6.32,32.44,-6.38,32.7,0
mhmm,4,500,19.5,dwell_mu_bar_3,19.496,13.18,13.13,1.12,-6.32,32.41,-6.37,32.67,0
mhmm,4,500,19.5,dwell_mu_bar_4,19.496,13.37,13.33,1.14,-6.12,31.4,-6.17,31.65,0
mhmm,4,500,99.5,emiss_mu_bar_1,10,10.06,10.06,0.55,0.06,0.59,0.06,0.58,100
mhmm,4,500,99.5,emiss_mu_bar_2,30,30.05,30.05,0.69,0.05,0.15,0.05,0.16,100
mhmm,4,500,99.5,emiss_mu_bar_3,60,59.95,59.95,0.81,-0.05,0.08,-0.05,0.08,100
mhmm,4,500,99.5,emiss_mu_bar_4,98,97.89,97.89,0.85,-0.11,0.12,-0.11,0.12,100
mhmm,4,500,99.5,emiss_mu_bar2_1,98,97.9,97.9,0.91,-0.1,0.1,-0.1,0.1,100
mhmm,4,500,99.5,emiss_mu_bar2_2,60,59.99,59.99,0.85,-0.01,0.01,-0.01,0.01,100
mhmm,4,500,99.5,emiss_mu_bar2_3,30,29.97,29.97,0.73,-0.03,0.1,-0.03,0.1,100
mhmm,4,500,99.5,emiss_mu_bar2_4,10,10.01,10.01,0.57,0.01,0.11,0.01,0.09,99.22
mhmm,4,500,99.5,emiss_var_bar_1,20,27.14,26.98,1.7,7.14,35.68,6.98,34.9,0
mhmm,4,500,99.5,emiss_var_bar_2,60,73.59,73.22,3.65,13.59,22.64,13.22,22.04,0
mhmm,4,500,99.5,emiss_var_bar_3,120,139.89,139.28,6.02,19.89,16.57,19.28,16.07,0
mhmm,4,500,99.5,emiss_var_bar_4,150,172.45,171.7,7.04,22.45,14.97,21.7,14.47,0
mhmm,4,500,99.5,emiss_var_bar2_1,187.5,213.18,212.29,8.44,25.68,13.7,24.79,13.22,0
mhmm,4,500,99.5,emiss_var_bar2_2,150,172.46,171.73,7.05,22.46,14.97,21.73,14.48,0
mhmm,4,500,99.5,emiss_var_bar2_3,75,90.55,90.13,4.3,15.55,20.74,15.13,20.17,0
mhmm,4,500,99.5,emiss_var_bar2_4,25,33.28,33.1,1.99,8.28,33.13,8.1,32.38,0
mhmm,4,500,99.5,emiss_varmu_bar_1,9,16.27,15.88,3.49,7.27,80.78,6.88,76.45,8.59
mhmm,4,500,99.5,emiss_varmu_bar_2,9,23.08,22.42,5.57,14.08,156.49,13.42,149.07,0
mhmm,4,500,99.5,emiss_varmu_bar_3,9,30.34,29.31,8.05,21.34,237.12,20.31,225.67,0
mhmm,4,500,99.5,emiss_varmu_bar_4,9,32.91,31.7,8.96,23.91,265.7,22.7,252.25,0
mhmm,4,500,99.5,emiss_varmu_bar2_1,9,37.31,35.9,10.41,28.31,314.52,26.9,298.9,0
mhmm,4,500,99.5,emiss_varmu_bar2_2,9,33.16,31.97,9.02,24.16,268.5,22.97,255.27,0
mhmm,4,500,99.5,emiss_varmu_bar2_3,9,25.48,24.7,6.28,16.48,183.09,15.7,174.47,0
mhmm,4,500,99.5,emiss_varmu_bar2_4,9,17.4,16.98,3.8,8.4,93.38,7.98,88.64,6.25
mhmm,4,500,99.5,gamma_prob_bar_S1toS1,0.99,0.95,0.95,0.01,-0.04,4.25,-0.04,4.17,0
mhmm,4,500,99.5,gamma_prob_bar_S1toS2,0.003,0.02,0.02,0,0.01,432.27,0.01,422.26,0
mhmm,4,500,99.5,gamma_prob_bar_S1toS3,0.003,0.02,0.02,0,0.01,412.44,0.01,403.26,0
mhmm,4,500,99.5,gamma_prob_bar_S1toS4,0.003,0.02,0.02,0,0.01,416.55,0.01,407.3,0
mhmm,4,500,99.5,gamma_prob_bar_S2toS1,0.003,0.02,0.02,0,0.01,447.49,0.01,438.16,0
mhmm,4,500,99.5,gamma_prob_bar_S2toS2,0.99,0.95,0.95,0.01,-0.04,4.37,-0.04,4.28,0
mhmm,4,500,99.5,gamma_prob_bar_S2toS3,0.003,0.02,0.02,0,0.01,433.54,0.01,423.17,0
mhmm,4,500,99.5,gamma_prob_bar_S2toS4,0.003,0.02,0.02,0,0.01,415.5,0.01,406.15,0
mhmm,4,500,99.5,gamma_prob_bar_S3toS1,0.003,0.02,0.02,0,0.01,429.89,0.01,420.85,0
mhmm,4,500,99.5,gamma_prob_bar_S3toS2,0.003,0.02,0.02,0,0.01,436.08,0.01,425.52,0
mhmm,4,500,99.5,gamma_prob_bar_S3toS3,0.99,0.95,0.95,0.01,-0.04,4.39,-0.04,4.3,0
mhmm,4,500,99.5,gamma_prob_bar_S3toS4,0.003,0.02,0.02,0,0.01,437.29,0.01,426.92,0
